author_1,author_2,weight
https://openalex.org/A5009831760,https://openalex.org/A5034914468,1
https://openalex.org/A5010019244,https://openalex.org/A5045399982,1
https://openalex.org/A5010019244,https://openalex.org/A5034914468,1
https://openalex.org/A5034914468,https://openalex.org/A5045399982,1
https://openalex.org/A5020477615,https://openalex.org/A5100412713,1
https://openalex.org/A5009831760,https://openalex.org/A5100412713,2
https://openalex.org/A5009831760,https://openalex.org/A5020477615,2
https://openalex.org/A5000145156,https://openalex.org/A5072217103,2
https://openalex.org/A5000145156,https://openalex.org/A5009831760,2
https://openalex.org/A5000145156,https://openalex.org/A5064230639,2
https://openalex.org/A5009831760,https://openalex.org/A5072217103,2
https://openalex.org/A5064230639,https://openalex.org/A5072217103,2
https://openalex.org/A5009831760,https://openalex.org/A5064230639,4
https://openalex.org/A5100412713,https://openalex.org/A5102159310,1
https://openalex.org/A5009831760,https://openalex.org/A5102159310,1
https://openalex.org/A5009831760,https://openalex.org/A5034617674,1
https://openalex.org/A5008694561,https://openalex.org/A5034617674,1
https://openalex.org/A5034617674,https://openalex.org/A5111718934,1
https://openalex.org/A5034617674,https://openalex.org/A5047719926,1
https://openalex.org/A5008694561,https://openalex.org/A5009831760,1
https://openalex.org/A5009831760,https://openalex.org/A5111718934,1
https://openalex.org/A5009831760,https://openalex.org/A5047719926,1
https://openalex.org/A5008694561,https://openalex.org/A5111718934,1
https://openalex.org/A5008694561,https://openalex.org/A5047719926,1
https://openalex.org/A5047719926,https://openalex.org/A5111718934,1
https://openalex.org/A5009831760,https://openalex.org/A5027970792,3
https://openalex.org/A5009831760,https://openalex.org/A5040150415,1
https://openalex.org/A5014486750,https://openalex.org/A5080042319,1
https://openalex.org/A5066123387,https://openalex.org/A5080042319,1
https://openalex.org/A5014486750,https://openalex.org/A5066123387,1
https://openalex.org/A5009831760,https://openalex.org/A5014486750,1
https://openalex.org/A5009831760,https://openalex.org/A5066123387,1
https://openalex.org/A5009831760,https://openalex.org/A5111537461,1
https://openalex.org/A5064230639,https://openalex.org/A5111537461,1
https://openalex.org/A5027970792,https://openalex.org/A5038036261,2
https://openalex.org/A5013735333,https://openalex.org/A5091642501,1
https://openalex.org/A5009831760,https://openalex.org/A5013735333,1
https://openalex.org/A5009831760,https://openalex.org/A5091642501,1
https://openalex.org/A5009831760,https://openalex.org/A5100454174,1
https://openalex.org/A5009831760,https://openalex.org/A5100412709,1
https://openalex.org/A5009831760,https://openalex.org/A5064598470,1
https://openalex.org/A5009831760,https://openalex.org/A5035187316,1
https://openalex.org/A5041089475,https://openalex.org/A5062366773,1
https://openalex.org/A5011851678,https://openalex.org/A5041089475,2
https://openalex.org/A5011851678,https://openalex.org/A5062366773,1
https://openalex.org/A5041089475,https://openalex.org/A5084720611,1
https://openalex.org/A5041089475,https://openalex.org/A5103642778,1
https://openalex.org/A5037841139,https://openalex.org/A5041089475,2
https://openalex.org/A5013091873,https://openalex.org/A5041089475,1
https://openalex.org/A5041089475,https://openalex.org/A5078504986,2
https://openalex.org/A5041089475,https://openalex.org/A5052636056,3
https://openalex.org/A5084720611,https://openalex.org/A5103642778,1
https://openalex.org/A5037841139,https://openalex.org/A5084720611,1
https://openalex.org/A5013091873,https://openalex.org/A5084720611,1
https://openalex.org/A5078504986,https://openalex.org/A5084720611,1
https://openalex.org/A5052636056,https://openalex.org/A5084720611,1
https://openalex.org/A5037841139,https://openalex.org/A5103642778,1
https://openalex.org/A5013091873,https://openalex.org/A5103642778,1
https://openalex.org/A5078504986,https://openalex.org/A5103642778,1
https://openalex.org/A5052636056,https://openalex.org/A5103642778,1
https://openalex.org/A5013091873,https://openalex.org/A5037841139,1
https://openalex.org/A5037841139,https://openalex.org/A5078504986,1
https://openalex.org/A5037841139,https://openalex.org/A5052636056,1
https://openalex.org/A5013091873,https://openalex.org/A5078504986,1
https://openalex.org/A5013091873,https://openalex.org/A5052636056,1
https://openalex.org/A5052636056,https://openalex.org/A5078504986,2
https://openalex.org/A5046718849,https://openalex.org/A5055074100,9
https://openalex.org/A5041089475,https://openalex.org/A5046718849,29
https://openalex.org/A5041089475,https://openalex.org/A5055074100,6
https://openalex.org/A5021892377,https://openalex.org/A5074533898,1
https://openalex.org/A5021892377,https://openalex.org/A5023820316,1
https://openalex.org/A5021892377,https://openalex.org/A5041089475,1
https://openalex.org/A5021892377,https://openalex.org/A5052636056,1
https://openalex.org/A5023820316,https://openalex.org/A5074533898,1
https://openalex.org/A5041089475,https://openalex.org/A5074533898,7
https://openalex.org/A5052636056,https://openalex.org/A5074533898,1
https://openalex.org/A5023820316,https://openalex.org/A5041089475,1
https://openalex.org/A5023820316,https://openalex.org/A5052636056,1
https://openalex.org/A5002262440,https://openalex.org/A5004170823,1
https://openalex.org/A5002262440,https://openalex.org/A5044171260,1
https://openalex.org/A5002262440,https://openalex.org/A5051787261,1
https://openalex.org/A5002262440,https://openalex.org/A5041089475,1
https://openalex.org/A5002262440,https://openalex.org/A5078851582,1
https://openalex.org/A5004170823,https://openalex.org/A5044171260,1
https://openalex.org/A5004170823,https://openalex.org/A5051787261,1
https://openalex.org/A5004170823,https://openalex.org/A5041089475,1
https://openalex.org/A5004170823,https://openalex.org/A5078851582,1
https://openalex.org/A5044171260,https://openalex.org/A5051787261,1
https://openalex.org/A5041089475,https://openalex.org/A5044171260,1
https://openalex.org/A5044171260,https://openalex.org/A5078851582,1
https://openalex.org/A5041089475,https://openalex.org/A5051787261,1
https://openalex.org/A5051787261,https://openalex.org/A5078851582,1
https://openalex.org/A5041089475,https://openalex.org/A5078851582,1
https://openalex.org/A5063041985,https://openalex.org/A5073746825,1
https://openalex.org/A5063285759,https://openalex.org/A5073746825,1
https://openalex.org/A5073746825,https://openalex.org/A5076043621,1
https://openalex.org/A5041089475,https://openalex.org/A5073746825,5
https://openalex.org/A5073746825,https://openalex.org/A5089123620,1
https://openalex.org/A5004444958,https://openalex.org/A5073746825,1
https://openalex.org/A5066940046,https://openalex.org/A5073746825,1
https://openalex.org/A5042127858,https://openalex.org/A5073746825,1
https://openalex.org/A5063041985,https://openalex.org/A5063285759,1
https://openalex.org/A5063041985,https://openalex.org/A5076043621,1
https://openalex.org/A5041089475,https://openalex.org/A5063041985,1
https://openalex.org/A5063041985,https://openalex.org/A5089123620,1
https://openalex.org/A5004444958,https://openalex.org/A5063041985,1
https://openalex.org/A5063041985,https://openalex.org/A5066940046,1
https://openalex.org/A5042127858,https://openalex.org/A5063041985,1
https://openalex.org/A5063285759,https://openalex.org/A5076043621,1
https://openalex.org/A5041089475,https://openalex.org/A5063285759,1
https://openalex.org/A5063285759,https://openalex.org/A5089123620,1
https://openalex.org/A5004444958,https://openalex.org/A5063285759,1
https://openalex.org/A5063285759,https://openalex.org/A5066940046,1
https://openalex.org/A5042127858,https://openalex.org/A5063285759,1
https://openalex.org/A5041089475,https://openalex.org/A5076043621,1
https://openalex.org/A5076043621,https://openalex.org/A5089123620,1
https://openalex.org/A5004444958,https://openalex.org/A5076043621,1
https://openalex.org/A5066940046,https://openalex.org/A5076043621,1
https://openalex.org/A5042127858,https://openalex.org/A5076043621,1
https://openalex.org/A5041089475,https://openalex.org/A5089123620,1
https://openalex.org/A5004444958,https://openalex.org/A5041089475,1
https://openalex.org/A5041089475,https://openalex.org/A5066940046,1
https://openalex.org/A5041089475,https://openalex.org/A5042127858,1
https://openalex.org/A5004444958,https://openalex.org/A5089123620,1
https://openalex.org/A5066940046,https://openalex.org/A5089123620,1
https://openalex.org/A5042127858,https://openalex.org/A5089123620,1
https://openalex.org/A5004444958,https://openalex.org/A5066940046,1
https://openalex.org/A5004444958,https://openalex.org/A5042127858,1
https://openalex.org/A5042127858,https://openalex.org/A5066940046,1
https://openalex.org/A5008840028,https://openalex.org/A5053678394,3
https://openalex.org/A5043621466,https://openalex.org/A5053678394,3
https://openalex.org/A5053678394,https://openalex.org/A5082125155,3
https://openalex.org/A5005540314,https://openalex.org/A5053678394,3
https://openalex.org/A5046718849,https://openalex.org/A5053678394,3
https://openalex.org/A5041089475,https://openalex.org/A5053678394,3
https://openalex.org/A5008840028,https://openalex.org/A5043621466,3
https://openalex.org/A5008840028,https://openalex.org/A5082125155,3
https://openalex.org/A5005540314,https://openalex.org/A5008840028,3
https://openalex.org/A5008840028,https://openalex.org/A5046718849,6
https://openalex.org/A5008840028,https://openalex.org/A5041089475,6
https://openalex.org/A5043621466,https://openalex.org/A5082125155,3
https://openalex.org/A5005540314,https://openalex.org/A5043621466,3
https://openalex.org/A5043621466,https://openalex.org/A5046718849,3
https://openalex.org/A5041089475,https://openalex.org/A5043621466,3
https://openalex.org/A5005540314,https://openalex.org/A5082125155,3
https://openalex.org/A5046718849,https://openalex.org/A5082125155,3
https://openalex.org/A5041089475,https://openalex.org/A5082125155,3
https://openalex.org/A5005540314,https://openalex.org/A5046718849,10
https://openalex.org/A5005540314,https://openalex.org/A5041089475,12
https://openalex.org/A5055674398,https://openalex.org/A5102771978,4
https://openalex.org/A5005540314,https://openalex.org/A5055674398,4
https://openalex.org/A5046718849,https://openalex.org/A5055674398,4
https://openalex.org/A5041089475,https://openalex.org/A5055674398,4
https://openalex.org/A5005540314,https://openalex.org/A5102771978,4
https://openalex.org/A5046718849,https://openalex.org/A5102771978,4
https://openalex.org/A5041089475,https://openalex.org/A5102771978,4
https://openalex.org/A5017969792,https://openalex.org/A5041089475,1
https://openalex.org/A5011851678,https://openalex.org/A5017969792,1
https://openalex.org/A5011851678,https://openalex.org/A5037841139,1
https://openalex.org/A5017969792,https://openalex.org/A5037841139,1
https://openalex.org/A5046718849,https://openalex.org/A5073746825,4
https://openalex.org/A5005540314,https://openalex.org/A5101574718,2
https://openalex.org/A5041089475,https://openalex.org/A5101574718,2
https://openalex.org/A5090815016,https://openalex.org/A5101574718,2
https://openalex.org/A5046447951,https://openalex.org/A5101574718,2
https://openalex.org/A5084452040,https://openalex.org/A5101574718,2
https://openalex.org/A5005540314,https://openalex.org/A5090815016,2
https://openalex.org/A5005540314,https://openalex.org/A5046447951,2
https://openalex.org/A5005540314,https://openalex.org/A5084452040,2
https://openalex.org/A5041089475,https://openalex.org/A5090815016,2
https://openalex.org/A5041089475,https://openalex.org/A5046447951,2
https://openalex.org/A5041089475,https://openalex.org/A5084452040,2
https://openalex.org/A5046447951,https://openalex.org/A5090815016,2
https://openalex.org/A5084452040,https://openalex.org/A5090815016,2
https://openalex.org/A5046447951,https://openalex.org/A5084452040,2
https://openalex.org/A5052851500,https://openalex.org/A5109365118,2
https://openalex.org/A5041089475,https://openalex.org/A5109365118,4
https://openalex.org/A5041089475,https://openalex.org/A5052851500,2
https://openalex.org/A5046718849,https://openalex.org/A5068195954,2
https://openalex.org/A5046718849,https://openalex.org/A5079733597,6
https://openalex.org/A5046718849,https://openalex.org/A5102259274,3
https://openalex.org/A5055074100,https://openalex.org/A5068195954,2
https://openalex.org/A5068195954,https://openalex.org/A5079733597,2
https://openalex.org/A5041089475,https://openalex.org/A5068195954,2
https://openalex.org/A5068195954,https://openalex.org/A5102259274,2
https://openalex.org/A5055074100,https://openalex.org/A5079733597,6
https://openalex.org/A5055074100,https://openalex.org/A5102259274,3
https://openalex.org/A5041089475,https://openalex.org/A5079733597,4
https://openalex.org/A5079733597,https://openalex.org/A5102259274,3
https://openalex.org/A5041089475,https://openalex.org/A5102259274,2
https://openalex.org/A5005540314,https://openalex.org/A5039991573,3
https://openalex.org/A5039991573,https://openalex.org/A5046718849,3
https://openalex.org/A5039991573,https://openalex.org/A5041089475,3
https://openalex.org/A5008689835,https://openalex.org/A5078504986,1
https://openalex.org/A5052109784,https://openalex.org/A5078504986,1
https://openalex.org/A5020907999,https://openalex.org/A5078504986,1
https://openalex.org/A5040548657,https://openalex.org/A5078504986,1
https://openalex.org/A5008689835,https://openalex.org/A5052109784,1
https://openalex.org/A5008689835,https://openalex.org/A5041089475,1
https://openalex.org/A5008689835,https://openalex.org/A5020907999,1
https://openalex.org/A5008689835,https://openalex.org/A5040548657,1
https://openalex.org/A5008689835,https://openalex.org/A5052636056,1
https://openalex.org/A5041089475,https://openalex.org/A5052109784,1
https://openalex.org/A5020907999,https://openalex.org/A5052109784,1
https://openalex.org/A5040548657,https://openalex.org/A5052109784,1
https://openalex.org/A5052109784,https://openalex.org/A5052636056,1
https://openalex.org/A5020907999,https://openalex.org/A5041089475,1
https://openalex.org/A5040548657,https://openalex.org/A5041089475,1
https://openalex.org/A5020907999,https://openalex.org/A5040548657,1
https://openalex.org/A5020907999,https://openalex.org/A5052636056,1
https://openalex.org/A5040548657,https://openalex.org/A5052636056,1
https://openalex.org/A5026588382,https://openalex.org/A5046718849,3
https://openalex.org/A5046718849,https://openalex.org/A5081101711,3
https://openalex.org/A5026588382,https://openalex.org/A5081101711,3
https://openalex.org/A5026588382,https://openalex.org/A5055074100,3
https://openalex.org/A5026588382,https://openalex.org/A5041089475,2
https://openalex.org/A5026588382,https://openalex.org/A5079733597,3
https://openalex.org/A5055074100,https://openalex.org/A5081101711,3
https://openalex.org/A5041089475,https://openalex.org/A5081101711,2
https://openalex.org/A5079733597,https://openalex.org/A5081101711,3
https://openalex.org/A5046718849,https://openalex.org/A5074533898,6
https://openalex.org/A5044809052,https://openalex.org/A5074533898,4
https://openalex.org/A5044809052,https://openalex.org/A5046718849,4
https://openalex.org/A5041089475,https://openalex.org/A5044809052,4
https://openalex.org/A5074533898,https://openalex.org/A5102014319,4
https://openalex.org/A5046718849,https://openalex.org/A5102014319,4
https://openalex.org/A5041089475,https://openalex.org/A5102014319,4
https://openalex.org/A5008840028,https://openalex.org/A5031207136,3
https://openalex.org/A5031207136,https://openalex.org/A5046718849,3
https://openalex.org/A5031207136,https://openalex.org/A5041089475,3
https://openalex.org/A5074533898,https://openalex.org/A5109365118,2
https://openalex.org/A5046718849,https://openalex.org/A5109365118,2
https://openalex.org/A5102014319,https://openalex.org/A5109365118,2
https://openalex.org/A5044809052,https://openalex.org/A5102014319,2
https://openalex.org/A5044809052,https://openalex.org/A5109365118,2
https://openalex.org/A5022770485,https://openalex.org/A5066819797,1
https://openalex.org/A5022770485,https://openalex.org/A5066299794,1
https://openalex.org/A5022770485,https://openalex.org/A5060475125,1
https://openalex.org/A5066299794,https://openalex.org/A5066819797,1
https://openalex.org/A5060475125,https://openalex.org/A5066819797,1
https://openalex.org/A5060475125,https://openalex.org/A5066299794,1
https://openalex.org/A5047155955,https://openalex.org/A5053509337,2
https://openalex.org/A5003455231,https://openalex.org/A5047155955,1
https://openalex.org/A5003455231,https://openalex.org/A5037130017,1
https://openalex.org/A5003455231,https://openalex.org/A5075487717,1
https://openalex.org/A5037130017,https://openalex.org/A5047155955,1
https://openalex.org/A5047155955,https://openalex.org/A5075487717,1
https://openalex.org/A5037130017,https://openalex.org/A5075487717,1
https://openalex.org/A5020247420,https://openalex.org/A5085372833,1
https://openalex.org/A5047155955,https://openalex.org/A5085372833,1
https://openalex.org/A5036568372,https://openalex.org/A5085372833,1
https://openalex.org/A5020247420,https://openalex.org/A5047155955,1
https://openalex.org/A5020247420,https://openalex.org/A5036568372,4
https://openalex.org/A5036568372,https://openalex.org/A5047155955,1
https://openalex.org/A5037529945,https://openalex.org/A5082476663,1
https://openalex.org/A5037529945,https://openalex.org/A5047155955,2
https://openalex.org/A5047155955,https://openalex.org/A5082476663,1
https://openalex.org/A5047155955,https://openalex.org/A5059573343,1
https://openalex.org/A5056886170,https://openalex.org/A5101820638,10
https://openalex.org/A5038590383,https://openalex.org/A5056886170,10
https://openalex.org/A5056886170,https://openalex.org/A5057801018,3
https://openalex.org/A5056886170,https://openalex.org/A5091756384,10
https://openalex.org/A5003581663,https://openalex.org/A5056886170,10
https://openalex.org/A5038590383,https://openalex.org/A5101820638,10
https://openalex.org/A5057801018,https://openalex.org/A5101820638,3
https://openalex.org/A5091756384,https://openalex.org/A5101820638,10
https://openalex.org/A5003581663,https://openalex.org/A5101820638,11
https://openalex.org/A5038590383,https://openalex.org/A5057801018,3
https://openalex.org/A5038590383,https://openalex.org/A5091756384,10
https://openalex.org/A5003581663,https://openalex.org/A5038590383,10
https://openalex.org/A5057801018,https://openalex.org/A5091756384,3
https://openalex.org/A5003581663,https://openalex.org/A5057801018,4
https://openalex.org/A5003581663,https://openalex.org/A5091756384,38
https://openalex.org/A5056886170,https://openalex.org/A5058488234,4
https://openalex.org/A5056886170,https://openalex.org/A5062514747,4
https://openalex.org/A5058488234,https://openalex.org/A5062514747,4
https://openalex.org/A5058488234,https://openalex.org/A5101820638,4
https://openalex.org/A5038590383,https://openalex.org/A5058488234,4
https://openalex.org/A5058488234,https://openalex.org/A5091756384,4
https://openalex.org/A5003581663,https://openalex.org/A5058488234,4
https://openalex.org/A5062514747,https://openalex.org/A5101820638,4
https://openalex.org/A5038590383,https://openalex.org/A5062514747,4
https://openalex.org/A5062514747,https://openalex.org/A5091756384,4
https://openalex.org/A5003581663,https://openalex.org/A5062514747,4
https://openalex.org/A5002901620,https://openalex.org/A5019170728,3
https://openalex.org/A5002901620,https://openalex.org/A5027588100,4
https://openalex.org/A5019170728,https://openalex.org/A5027588100,3
https://openalex.org/A5023790749,https://openalex.org/A5064185672,1
https://openalex.org/A5015722935,https://openalex.org/A5023790749,1
https://openalex.org/A5023790749,https://openalex.org/A5071897574,1
https://openalex.org/A5023790749,https://openalex.org/A5053849157,1
https://openalex.org/A5023790749,https://openalex.org/A5109166009,1
https://openalex.org/A5012479535,https://openalex.org/A5023790749,1
https://openalex.org/A5002901620,https://openalex.org/A5023790749,1
https://openalex.org/A5015722935,https://openalex.org/A5064185672,1
https://openalex.org/A5064185672,https://openalex.org/A5071897574,1
https://openalex.org/A5053849157,https://openalex.org/A5064185672,1
https://openalex.org/A5064185672,https://openalex.org/A5109166009,1
https://openalex.org/A5012479535,https://openalex.org/A5064185672,1
https://openalex.org/A5002901620,https://openalex.org/A5064185672,1
https://openalex.org/A5015722935,https://openalex.org/A5071897574,1
https://openalex.org/A5015722935,https://openalex.org/A5053849157,1
https://openalex.org/A5015722935,https://openalex.org/A5109166009,1
https://openalex.org/A5012479535,https://openalex.org/A5015722935,1
https://openalex.org/A5002901620,https://openalex.org/A5015722935,1
https://openalex.org/A5053849157,https://openalex.org/A5071897574,1
https://openalex.org/A5071897574,https://openalex.org/A5109166009,1
https://openalex.org/A5012479535,https://openalex.org/A5071897574,1
https://openalex.org/A5002901620,https://openalex.org/A5071897574,1
https://openalex.org/A5053849157,https://openalex.org/A5109166009,1
https://openalex.org/A5012479535,https://openalex.org/A5053849157,1
https://openalex.org/A5002901620,https://openalex.org/A5053849157,1
https://openalex.org/A5012479535,https://openalex.org/A5109166009,1
https://openalex.org/A5002901620,https://openalex.org/A5109166009,1
https://openalex.org/A5002901620,https://openalex.org/A5012479535,1
https://openalex.org/A5002901620,https://openalex.org/A5016622317,1
https://openalex.org/A5016622317,https://openalex.org/A5027588100,1
https://openalex.org/A5002901620,https://openalex.org/A5019847029,2
https://openalex.org/A5019847029,https://openalex.org/A5035107313,2
https://openalex.org/A5002901620,https://openalex.org/A5035107313,2
https://openalex.org/A5064247212,https://openalex.org/A5074113219,1
https://openalex.org/A5064247212,https://openalex.org/A5075724845,2
https://openalex.org/A5074113219,https://openalex.org/A5075724845,1
https://openalex.org/A5001261078,https://openalex.org/A5064247212,1
https://openalex.org/A5001261078,https://openalex.org/A5075724845,1
https://openalex.org/A5065691056,https://openalex.org/A5084918963,2
https://openalex.org/A5009207162,https://openalex.org/A5091774957,1
https://openalex.org/A5084918963,https://openalex.org/A5091774957,1
https://openalex.org/A5003197972,https://openalex.org/A5091774957,1
https://openalex.org/A5009207162,https://openalex.org/A5084918963,1
https://openalex.org/A5003197972,https://openalex.org/A5009207162,1
https://openalex.org/A5003197972,https://openalex.org/A5084918963,1
https://openalex.org/A5039162249,https://openalex.org/A5088052810,1
https://openalex.org/A5003928986,https://openalex.org/A5088052810,1
https://openalex.org/A5037181915,https://openalex.org/A5088052810,1
https://openalex.org/A5086073834,https://openalex.org/A5088052810,1
https://openalex.org/A5003928986,https://openalex.org/A5039162249,1
https://openalex.org/A5037181915,https://openalex.org/A5039162249,1
https://openalex.org/A5039162249,https://openalex.org/A5086073834,1
https://openalex.org/A5003928986,https://openalex.org/A5037181915,1
https://openalex.org/A5003928986,https://openalex.org/A5086073834,1
https://openalex.org/A5037181915,https://openalex.org/A5086073834,1
https://openalex.org/A5024377883,https://openalex.org/A5049634383,5
https://openalex.org/A5024377883,https://openalex.org/A5078699564,9
https://openalex.org/A5078699564,https://openalex.org/A5088649546,2
https://openalex.org/A5074066409,https://openalex.org/A5078699564,4
https://openalex.org/A5019170728,https://openalex.org/A5074066409,5
https://openalex.org/A5019170728,https://openalex.org/A5078699564,4
https://openalex.org/A5018975350,https://openalex.org/A5078699564,14
https://openalex.org/A5078699564,https://openalex.org/A5079151275,10
https://openalex.org/A5055923468,https://openalex.org/A5078699564,1
https://openalex.org/A5018975350,https://openalex.org/A5079151275,9
https://openalex.org/A5018975350,https://openalex.org/A5055923468,1
https://openalex.org/A5055923468,https://openalex.org/A5079151275,1
https://openalex.org/A5037541507,https://openalex.org/A5051181345,1
https://openalex.org/A5037541507,https://openalex.org/A5078699564,1
https://openalex.org/A5040515977,https://openalex.org/A5078699564,7
https://openalex.org/A5040515977,https://openalex.org/A5049634383,4
https://openalex.org/A5024377883,https://openalex.org/A5053492559,1
https://openalex.org/A5013074509,https://openalex.org/A5053492559,1
https://openalex.org/A5049634383,https://openalex.org/A5053492559,1
https://openalex.org/A5053492559,https://openalex.org/A5078699564,3
https://openalex.org/A5013074509,https://openalex.org/A5024377883,1
https://openalex.org/A5013074509,https://openalex.org/A5049634383,1
https://openalex.org/A5013074509,https://openalex.org/A5078699564,2
https://openalex.org/A5008404864,https://openalex.org/A5089093051,1
https://openalex.org/A5008404864,https://openalex.org/A5078699564,1
https://openalex.org/A5008404864,https://openalex.org/A5021992851,1
https://openalex.org/A5078699564,https://openalex.org/A5089093051,1
https://openalex.org/A5021992851,https://openalex.org/A5089093051,1
https://openalex.org/A5021992851,https://openalex.org/A5078699564,1
https://openalex.org/A5056754015,https://openalex.org/A5078699564,3
https://openalex.org/A5078699564,https://openalex.org/A5088304530,16
https://openalex.org/A5056754015,https://openalex.org/A5088304530,2
https://openalex.org/A5043059930,https://openalex.org/A5078699564,5
https://openalex.org/A5009455995,https://openalex.org/A5078699564,1
https://openalex.org/A5024377883,https://openalex.org/A5043059930,2
https://openalex.org/A5043059930,https://openalex.org/A5051181345,2
https://openalex.org/A5009455995,https://openalex.org/A5043059930,1
https://openalex.org/A5024377883,https://openalex.org/A5051181345,2
https://openalex.org/A5009455995,https://openalex.org/A5024377883,1
https://openalex.org/A5009455995,https://openalex.org/A5051181345,1
https://openalex.org/A5005778563,https://openalex.org/A5101816796,1
https://openalex.org/A5003518978,https://openalex.org/A5005778563,2
https://openalex.org/A5005778563,https://openalex.org/A5078699564,2
https://openalex.org/A5005778563,https://openalex.org/A5047191296,1
https://openalex.org/A5003518978,https://openalex.org/A5101816796,1
https://openalex.org/A5078699564,https://openalex.org/A5101816796,4
https://openalex.org/A5047191296,https://openalex.org/A5101816796,1
https://openalex.org/A5003518978,https://openalex.org/A5078699564,2
https://openalex.org/A5003518978,https://openalex.org/A5047191296,1
https://openalex.org/A5047191296,https://openalex.org/A5078699564,1
https://openalex.org/A5013385420,https://openalex.org/A5088304530,4
https://openalex.org/A5013385420,https://openalex.org/A5063566624,2
https://openalex.org/A5013385420,https://openalex.org/A5078699564,4
https://openalex.org/A5063566624,https://openalex.org/A5088304530,2
https://openalex.org/A5063566624,https://openalex.org/A5078699564,2
https://openalex.org/A5018975350,https://openalex.org/A5071399870,5
https://openalex.org/A5071399870,https://openalex.org/A5078699564,6
https://openalex.org/A5071399870,https://openalex.org/A5079151275,6
https://openalex.org/A5071399870,https://openalex.org/A5081508670,2
https://openalex.org/A5018975350,https://openalex.org/A5081508670,6
https://openalex.org/A5078699564,https://openalex.org/A5081508670,6
https://openalex.org/A5079151275,https://openalex.org/A5081508670,5
https://openalex.org/A5061746596,https://openalex.org/A5078699564,3
https://openalex.org/A5061746596,https://openalex.org/A5087984675,1
https://openalex.org/A5054790435,https://openalex.org/A5061746596,2
https://openalex.org/A5059896811,https://openalex.org/A5061746596,2
https://openalex.org/A5078699564,https://openalex.org/A5087984675,1
https://openalex.org/A5054790435,https://openalex.org/A5078699564,2
https://openalex.org/A5059896811,https://openalex.org/A5078699564,2
https://openalex.org/A5054790435,https://openalex.org/A5087984675,1
https://openalex.org/A5059896811,https://openalex.org/A5087984675,1
https://openalex.org/A5054790435,https://openalex.org/A5059896811,2
https://openalex.org/A5039269268,https://openalex.org/A5084059528,1
https://openalex.org/A5037861439,https://openalex.org/A5039269268,1
https://openalex.org/A5039269268,https://openalex.org/A5056754015,1
https://openalex.org/A5039269268,https://openalex.org/A5066142255,1
https://openalex.org/A5039269268,https://openalex.org/A5078699564,1
https://openalex.org/A5037861439,https://openalex.org/A5084059528,1
https://openalex.org/A5056754015,https://openalex.org/A5084059528,1
https://openalex.org/A5066142255,https://openalex.org/A5084059528,1
https://openalex.org/A5078699564,https://openalex.org/A5084059528,1
https://openalex.org/A5037861439,https://openalex.org/A5056754015,1
https://openalex.org/A5037861439,https://openalex.org/A5066142255,1
https://openalex.org/A5037861439,https://openalex.org/A5078699564,1
https://openalex.org/A5056754015,https://openalex.org/A5066142255,2
https://openalex.org/A5066142255,https://openalex.org/A5078699564,1
https://openalex.org/A5034426215,https://openalex.org/A5040515977,2
https://openalex.org/A5034426215,https://openalex.org/A5049634383,2
https://openalex.org/A5034426215,https://openalex.org/A5078699564,2
https://openalex.org/A5075831785,https://openalex.org/A5088304530,6
https://openalex.org/A5040515977,https://openalex.org/A5088304530,2
https://openalex.org/A5040515977,https://openalex.org/A5075831785,2
https://openalex.org/A5075831785,https://openalex.org/A5078699564,7
https://openalex.org/A5009408707,https://openalex.org/A5053492559,2
https://openalex.org/A5009408707,https://openalex.org/A5078699564,2
https://openalex.org/A5002709735,https://openalex.org/A5066325938,2
https://openalex.org/A5042757290,https://openalex.org/A5066325938,2
https://openalex.org/A5024377883,https://openalex.org/A5066325938,2
https://openalex.org/A5009943357,https://openalex.org/A5066325938,2
https://openalex.org/A5066325938,https://openalex.org/A5078699564,2
https://openalex.org/A5049634383,https://openalex.org/A5066325938,2
https://openalex.org/A5002709735,https://openalex.org/A5042757290,2
https://openalex.org/A5002709735,https://openalex.org/A5024377883,2
https://openalex.org/A5002709735,https://openalex.org/A5009943357,2
https://openalex.org/A5002709735,https://openalex.org/A5078699564,2
https://openalex.org/A5002709735,https://openalex.org/A5049634383,2
https://openalex.org/A5024377883,https://openalex.org/A5042757290,2
https://openalex.org/A5009943357,https://openalex.org/A5042757290,2
https://openalex.org/A5042757290,https://openalex.org/A5078699564,2
https://openalex.org/A5042757290,https://openalex.org/A5049634383,2
https://openalex.org/A5009943357,https://openalex.org/A5024377883,2
https://openalex.org/A5009943357,https://openalex.org/A5078699564,3
https://openalex.org/A5009943357,https://openalex.org/A5049634383,3
https://openalex.org/A5100643391,https://openalex.org/A5101972863,1
https://openalex.org/A5078699564,https://openalex.org/A5101972863,2
https://openalex.org/A5100351175,https://openalex.org/A5101972863,1
https://openalex.org/A5078699564,https://openalex.org/A5100643391,1
https://openalex.org/A5100351175,https://openalex.org/A5100643391,1
https://openalex.org/A5078699564,https://openalex.org/A5100351175,1
https://openalex.org/A5018975350,https://openalex.org/A5035309719,1
https://openalex.org/A5014296059,https://openalex.org/A5018975350,1
https://openalex.org/A5035309719,https://openalex.org/A5078699564,1
https://openalex.org/A5014296059,https://openalex.org/A5078699564,1
https://openalex.org/A5014296059,https://openalex.org/A5035309719,1
