id,publication_year,cited_by_count,author_ids
https://openalex.org/W2788185088,2018,14,"['https://openalex.org/A5074066409', 'https://openalex.org/A5078699564', 'https://openalex.org/A5019170728']"
https://openalex.org/W2912453995,2019,14,"['https://openalex.org/A5054574752', 'https://openalex.org/A5031461158', 'https://openalex.org/A5050099046', 'https://openalex.org/A5078699564', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
https://openalex.org/W2976541334,2019,14,"['https://openalex.org/A5102338950', 'https://openalex.org/A5091783761', 'https://openalex.org/A5011178134', 'https://openalex.org/A5078699564']"
https://openalex.org/W3106173465,2011,14,"['https://openalex.org/A5074995102', 'https://openalex.org/A5023892723', 'https://openalex.org/A5018975350', 'https://openalex.org/A5078699564', 'https://openalex.org/A5032253415']"
https://openalex.org/W2990947531,2019,12,"['https://openalex.org/A5101816796', 'https://openalex.org/A5102775579', 'https://openalex.org/A5028359498', 'https://openalex.org/A5010028928', 'https://openalex.org/A5049634383', 'https://openalex.org/A5078699564']"
https://openalex.org/W3010993769,2020,11,"['https://openalex.org/A5101816796', 'https://openalex.org/A5102775579', 'https://openalex.org/A5028359498', 'https://openalex.org/A5010028928', 'https://openalex.org/A5049634383', 'https://openalex.org/A5078699564']"
https://openalex.org/W2621085796,2017,11,"['https://openalex.org/A5078699564', 'https://openalex.org/A5098050095', 'https://openalex.org/A5009943357', 'https://openalex.org/A5016717501', 'https://openalex.org/A5049634383']"
https://openalex.org/W2945404669,2019,11,"['https://openalex.org/A5102775579', 'https://openalex.org/A5028359498', 'https://openalex.org/A5049634383', 'https://openalex.org/A5078699564']"
https://openalex.org/W3124986997,2017,11,['https://openalex.org/A5078699564']
https://openalex.org/W199749264,2014,218,"['https://openalex.org/A5086453253', 'https://openalex.org/A5045132686', 'https://openalex.org/A5033656008', 'https://openalex.org/A5061189564']"
https://openalex.org/W2764332164,2017,181,"['https://openalex.org/A5086453253', 'https://openalex.org/A5033656008', 'https://openalex.org/A5067688305']"
https://openalex.org/W2312490108,2016,135,"['https://openalex.org/A5091245588', 'https://openalex.org/A5104029561', 'https://openalex.org/A5086453253']"
https://openalex.org/W3125934683,2018,123,"['https://openalex.org/A5051757791', 'https://openalex.org/A5073996787', 'https://openalex.org/A5015326615', 'https://openalex.org/A5053945884', 'https://openalex.org/A5086453253']"
https://openalex.org/W2161015791,2015,115,"['https://openalex.org/A5086453253', 'https://openalex.org/A5033656008']"
https://openalex.org/W2945761036,2019,95,"['https://openalex.org/A5006237435', 'https://openalex.org/A5086453253']"
https://openalex.org/W2886073470,2018,92,"['https://openalex.org/A5034153283', 'https://openalex.org/A5103613834', 'https://openalex.org/A5103080414', 'https://openalex.org/A5033656008', 'https://openalex.org/A5086453253', 'https://openalex.org/A5004896252']"
https://openalex.org/W2981840850,2019,81,"['https://openalex.org/A5034153283', 'https://openalex.org/A5073818477', 'https://openalex.org/A5103080414', 'https://openalex.org/A5033656008', 'https://openalex.org/A5086453253', 'https://openalex.org/A5004896252']"
https://openalex.org/W4322421449,2023,21,"['https://openalex.org/A5108052411', 'https://openalex.org/A5067953991', 'https://openalex.org/A5031279419', 'https://openalex.org/A5086453253']"
https://openalex.org/W2125599913,2011,110,['https://openalex.org/A5086453253']
https://openalex.org/W2081614408,2012,102,"['https://openalex.org/A5086453253', 'https://openalex.org/A5033656008']"
https://openalex.org/W3037584127,2020,58,"['https://openalex.org/A5017184023', 'https://openalex.org/A5085054435', 'https://openalex.org/A5086453253']"
https://openalex.org/W3152591339,2021,52,"['https://openalex.org/A5028901479', 'https://openalex.org/A5070069894', 'https://openalex.org/A5004892784', 'https://openalex.org/A5028327260', 'https://openalex.org/A5024491455', 'https://openalex.org/A5000465689', 'https://openalex.org/A5086453253']"
https://openalex.org/W4292061086,2022,29,"['https://openalex.org/A5041711564', 'https://openalex.org/A5084167541', 'https://openalex.org/A5076225305', 'https://openalex.org/A5086453253']"
https://openalex.org/W2055381674,2014,61,"['https://openalex.org/A5011090827', 'https://openalex.org/A5086453253', 'https://openalex.org/A5028165929', 'https://openalex.org/A5024142629']"
https://openalex.org/W2095502139,2013,61,"['https://openalex.org/A5061189564', 'https://openalex.org/A5033656008', 'https://openalex.org/A5086453253']"
https://openalex.org/W2008259268,2014,53,"['https://openalex.org/A5110441529', 'https://openalex.org/A5086453253', 'https://openalex.org/A5001732267', 'https://openalex.org/A5033856056']"
https://openalex.org/W3104586938,2017,49,"['https://openalex.org/A5030201679', 'https://openalex.org/A5086453253', 'https://openalex.org/A5045686484']"
https://openalex.org/W2734484180,2017,48,"['https://openalex.org/A5025403362', 'https://openalex.org/A5027599381', 'https://openalex.org/A5061303616', 'https://openalex.org/A5086453253', 'https://openalex.org/A5033656008', 'https://openalex.org/A5009222917']"
https://openalex.org/W3024446855,2020,42,"['https://openalex.org/A5028327260', 'https://openalex.org/A5054043838', 'https://openalex.org/A5023796355', 'https://openalex.org/A5045705124', 'https://openalex.org/A5004892784', 'https://openalex.org/A5076653924', 'https://openalex.org/A5086453253']"
https://openalex.org/W3197293010,2021,34,"['https://openalex.org/A5023796355', 'https://openalex.org/A5063239904', 'https://openalex.org/A5050321033', 'https://openalex.org/A5033656008', 'https://openalex.org/A5086453253']"
https://openalex.org/W4317358988,2023,12,"['https://openalex.org/A5013389509', 'https://openalex.org/A5086453253', 'https://openalex.org/A5028701322', 'https://openalex.org/A5033208803', 'https://openalex.org/A5067953991']"
https://openalex.org/W2334678405,2014,44,"['https://openalex.org/A5049203811', 'https://openalex.org/A5086453253', 'https://openalex.org/A5077184948', 'https://openalex.org/A5061900944']"
https://openalex.org/W3084254997,2019,41,"['https://openalex.org/A5070069894', 'https://openalex.org/A5086453253', 'https://openalex.org/A5067809445', 'https://openalex.org/A5076653924', 'https://openalex.org/A5054043838', 'https://openalex.org/A5048005854']"
https://openalex.org/W2954586839,2019,36,"['https://openalex.org/A5076653924', 'https://openalex.org/A5086453253']"
https://openalex.org/W3111457521,2020,32,"['https://openalex.org/A5054043838', 'https://openalex.org/A5028327260', 'https://openalex.org/A5004892784', 'https://openalex.org/A5045705124', 'https://openalex.org/A5023796355', 'https://openalex.org/A5076653924', 'https://openalex.org/A5086453253']"
https://openalex.org/W3030309859,2021,29,"['https://openalex.org/A5025403362', 'https://openalex.org/A5086453253', 'https://openalex.org/A5027599381', 'https://openalex.org/A5108806839', 'https://openalex.org/A5084714502', 'https://openalex.org/A5112523317', 'https://openalex.org/A5061303616']"
https://openalex.org/W4283330240,2022,19,"['https://openalex.org/A5019720345', 'https://openalex.org/A5070069894', 'https://openalex.org/A5029597575', 'https://openalex.org/A5086453253']"
https://openalex.org/W3091816357,2021,23,"['https://openalex.org/A5070069894', 'https://openalex.org/A5080436996', 'https://openalex.org/A5086453253']"
https://openalex.org/W3146196862,2021,20,"['https://openalex.org/A5053469058', 'https://openalex.org/A5070069894', 'https://openalex.org/A5073700655', 'https://openalex.org/A5086453253']"
https://openalex.org/W4283075679,2022,14,"['https://openalex.org/A5070069894', 'https://openalex.org/A5065594776', 'https://openalex.org/A5083451202', 'https://openalex.org/A5080436996', 'https://openalex.org/A5087739396', 'https://openalex.org/A5103042605', 'https://openalex.org/A5070508566', 'https://openalex.org/A5081167336', 'https://openalex.org/A5086453253']"
https://openalex.org/W2050223417,2013,29,"['https://openalex.org/A5086453253', 'https://openalex.org/A5019710285']"
https://openalex.org/W2730816940,2017,25,"['https://openalex.org/A5050698435', 'https://openalex.org/A5086453253']"
https://openalex.org/W3009791833,2020,20,"['https://openalex.org/A5030201679', 'https://openalex.org/A5066955365', 'https://openalex.org/A5086453253']"
https://openalex.org/W252014569,2015,20,['https://openalex.org/A5086453253']
https://openalex.org/W2786058524,2018,18,"['https://openalex.org/A5001864555', 'https://openalex.org/A5086453253', 'https://openalex.org/A5063557800', 'https://openalex.org/A5033656008']"
https://openalex.org/W68356294,2014,18,"['https://openalex.org/A5086453253', 'https://openalex.org/A5019710285', 'https://openalex.org/A5059257039', 'https://openalex.org/A5030173821']"
https://openalex.org/W2993926187,2019,15,"['https://openalex.org/A5084714502', 'https://openalex.org/A5112523317', 'https://openalex.org/A5086453253']"
https://openalex.org/W1759298407,2014,15,"['https://openalex.org/A5082583686', 'https://openalex.org/A5086453253']"
https://openalex.org/W2787074374,2018,15,"['https://openalex.org/A5027599381', 'https://openalex.org/A5012213855', 'https://openalex.org/A5005425763', 'https://openalex.org/A5086453253']"
https://openalex.org/W2521294419,2016,13,"['https://openalex.org/A5086453253', 'https://openalex.org/A5012213855', 'https://openalex.org/A5006126647']"
https://openalex.org/W2049668969,2007,19,"['https://openalex.org/A5086453253', 'https://openalex.org/A5050698435']"
https://openalex.org/W3017285370,2020,11,"['https://openalex.org/A5017770962', 'https://openalex.org/A5067809445', 'https://openalex.org/A5033208803', 'https://openalex.org/A5086453253']"
https://openalex.org/W2951352448,2017,11,"['https://openalex.org/A5003047511', 'https://openalex.org/A5086453253', 'https://openalex.org/A5050698435', 'https://openalex.org/A5033656008']"
https://openalex.org/W4399499950,2024,15,"['https://openalex.org/A5025372077', 'https://openalex.org/A5028746639', 'https://openalex.org/A5100435146', 'https://openalex.org/A5077178634', 'https://openalex.org/A5044652655']"
https://openalex.org/W4362599805,2023,24,"['https://openalex.org/A5025372077', 'https://openalex.org/A5112865513', 'https://openalex.org/A5011818917']"
https://openalex.org/W4376143771,2023,14,"['https://openalex.org/A5025372077', 'https://openalex.org/A5028746639', 'https://openalex.org/A5100435146', 'https://openalex.org/A5077178634', 'https://openalex.org/A5044652655']"
https://openalex.org/W1983311293,2013,223,"['https://openalex.org/A5102874756', 'https://openalex.org/A5053945884', 'https://openalex.org/A5055283196', 'https://openalex.org/A5080359474', 'https://openalex.org/A5006899249', 'https://openalex.org/A5039651585']"
https://openalex.org/W2337647281,2015,201,"['https://openalex.org/A5015326615', 'https://openalex.org/A5073996787', 'https://openalex.org/A5051757791', 'https://openalex.org/A5060606663', 'https://openalex.org/A5053945884']"
https://openalex.org/W3125934683,2018,123,"['https://openalex.org/A5051757791', 'https://openalex.org/A5073996787', 'https://openalex.org/A5015326615', 'https://openalex.org/A5053945884', 'https://openalex.org/A5086453253']"
https://openalex.org/W2065671033,2013,101,"['https://openalex.org/A5053945884', 'https://openalex.org/A5056266127', 'https://openalex.org/A5039651585']"
https://openalex.org/W2295750479,2016,93,"['https://openalex.org/A5059563468', 'https://openalex.org/A5001791116', 'https://openalex.org/A5101185389', 'https://openalex.org/A5053945884', 'https://openalex.org/A5045494255']"
https://openalex.org/W2290484796,2016,76,"['https://openalex.org/A5088006907', 'https://openalex.org/A5042790746', 'https://openalex.org/A5043342491', 'https://openalex.org/A5030972813', 'https://openalex.org/A5045494255', 'https://openalex.org/A5053945884']"
https://openalex.org/W2772728402,2017,75,"['https://openalex.org/A5062957860', 'https://openalex.org/A5088006907', 'https://openalex.org/A5052493051', 'https://openalex.org/A5053945884', 'https://openalex.org/A5045494255']"
https://openalex.org/W2402880877,2016,70,"['https://openalex.org/A5045494255', 'https://openalex.org/A5053945884', 'https://openalex.org/A5058404777', 'https://openalex.org/A5031278789', 'https://openalex.org/A5010833575', 'https://openalex.org/A5061091966']"
https://openalex.org/W2574689852,2021,51,"['https://openalex.org/A5102867344', 'https://openalex.org/A5045494255', 'https://openalex.org/A5053945884']"
https://openalex.org/W2006513466,2012,57,"['https://openalex.org/A5053945884', 'https://openalex.org/A5080359474', 'https://openalex.org/A5102874756', 'https://openalex.org/A5045900240', 'https://openalex.org/A5023083645', 'https://openalex.org/A5039651585']"
https://openalex.org/W2049078855,2013,52,"['https://openalex.org/A5102874756', 'https://openalex.org/A5053945884', 'https://openalex.org/A5039651585', 'https://openalex.org/A5080359474', 'https://openalex.org/A5055283196', 'https://openalex.org/A5023083645']"
https://openalex.org/W2295893477,2016,42,"['https://openalex.org/A5102867344', 'https://openalex.org/A5045494255', 'https://openalex.org/A5053945884']"
https://openalex.org/W2895234123,2018,40,"['https://openalex.org/A5049732683', 'https://openalex.org/A5076637418', 'https://openalex.org/A5053945884', 'https://openalex.org/A5069151563', 'https://openalex.org/A5032981030', 'https://openalex.org/A5079486945', 'https://openalex.org/A5111830023']"
https://openalex.org/W2795673640,2018,39,"['https://openalex.org/A5045494255', 'https://openalex.org/A5108213960', 'https://openalex.org/A5074608697', 'https://openalex.org/A5101788900', 'https://openalex.org/A5053945884']"
https://openalex.org/W4200473088,2021,27,"['https://openalex.org/A5070609145', 'https://openalex.org/A5061724900', 'https://openalex.org/A5053945884', 'https://openalex.org/A5045494255', 'https://openalex.org/A5046879461']"
https://openalex.org/W2405736942,2016,29,"['https://openalex.org/A5078409412', 'https://openalex.org/A5053945884', 'https://openalex.org/A5039651585']"
https://openalex.org/W2587784251,2017,29,"['https://openalex.org/A5052493051', 'https://openalex.org/A5062957860', 'https://openalex.org/A5053945884', 'https://openalex.org/A5045494255']"
https://openalex.org/W2610856828,2017,24,"['https://openalex.org/A5057243118', 'https://openalex.org/A5031278789', 'https://openalex.org/A5058404777', 'https://openalex.org/A5045494255', 'https://openalex.org/A5053945884']"
https://openalex.org/W3037601311,2020,20,"['https://openalex.org/A5045494255', 'https://openalex.org/A5053945884', 'https://openalex.org/A5080633143']"
https://openalex.org/W2198520830,2015,18,['https://openalex.org/A5053945884']
https://openalex.org/W4211073039,2021,15,"['https://openalex.org/A5029967709', 'https://openalex.org/A5062334356', 'https://openalex.org/A5017612757', 'https://openalex.org/A5081028196', 'https://openalex.org/A5067890045', 'https://openalex.org/A5053945884', 'https://openalex.org/A5045494255', 'https://openalex.org/A5046879461']"
https://openalex.org/W637241509,2015,42,"['https://openalex.org/A5031538551', 'https://openalex.org/A5058473456', 'https://openalex.org/A5018627313', 'https://openalex.org/A5036504629', 'https://openalex.org/A5076714586', 'https://openalex.org/A5046661343', 'https://openalex.org/A5026872836', 'https://openalex.org/A5057583708']"
https://openalex.org/W2998718741,2019,34,"['https://openalex.org/A5068990956', 'https://openalex.org/A5034415805', 'https://openalex.org/A5046458406', 'https://openalex.org/A5031538551']"
https://openalex.org/W2266540255,2015,21,"['https://openalex.org/A5088539070', 'https://openalex.org/A5039893160', 'https://openalex.org/A5036307328', 'https://openalex.org/A5051444987', 'https://openalex.org/A5016169311', 'https://openalex.org/A5073054988', 'https://openalex.org/A5031538551', 'https://openalex.org/A5057583708']"
https://openalex.org/W4293581627,2022,11,"['https://openalex.org/A5047652061', 'https://openalex.org/A5038159865', 'https://openalex.org/A5031538551', 'https://openalex.org/A5038885993', 'https://openalex.org/A5064705806', 'https://openalex.org/A5059511273']"
https://openalex.org/W4282823329,2022,28,"['https://openalex.org/A5059015074', 'https://openalex.org/A5064158757', 'https://openalex.org/A5004566032']"
https://openalex.org/W2291682920,2015,25,"['https://openalex.org/A5004566032', 'https://openalex.org/A5008677243', 'https://openalex.org/A5015711710']"
https://openalex.org/W2750210400,2017,20,"['https://openalex.org/A5004566032', 'https://openalex.org/A5080301618']"
https://openalex.org/W2810667580,2018,18,"['https://openalex.org/A5004566032', 'https://openalex.org/A5070274437', 'https://openalex.org/A5100669068', 'https://openalex.org/A5054630728']"
https://openalex.org/W3210207132,2021,15,"['https://openalex.org/A5004566032', 'https://openalex.org/A5041732716']"
https://openalex.org/W4221074652,2022,39,"['https://openalex.org/A5074208278', 'https://openalex.org/A5017408918']"
https://openalex.org/W2997118304,2020,60,['https://openalex.org/A5074208278']
https://openalex.org/W4205799301,2021,49,"['https://openalex.org/A5074208278', 'https://openalex.org/A5017408918']"
https://openalex.org/W3176667437,2021,32,"['https://openalex.org/A5009162145', 'https://openalex.org/A5074208278', 'https://openalex.org/A5033285466', 'https://openalex.org/A5059975267']"
https://openalex.org/W1972649462,2012,20,"['https://openalex.org/A5100431792', 'https://openalex.org/A5035620838']"
https://openalex.org/W2958491605,2019,14,"['https://openalex.org/A5052436764', 'https://openalex.org/A5068497573', 'https://openalex.org/A5035620838', 'https://openalex.org/A5068151130']"
https://openalex.org/W3101018105,2018,13,"['https://openalex.org/A5020087789', 'https://openalex.org/A5035620838', 'https://openalex.org/A5028876161', 'https://openalex.org/A5068151130']"
https://openalex.org/W3014109009,2020,186,"['https://openalex.org/A5043139004', 'https://openalex.org/A5077171115', 'https://openalex.org/A5020261863', 'https://openalex.org/A5060278208', 'https://openalex.org/A5075956753', 'https://openalex.org/A5021334659']"
https://openalex.org/W2113063644,2014,102,"['https://openalex.org/A5078253058', 'https://openalex.org/A5074995400', 'https://openalex.org/A5075956753', 'https://openalex.org/A5007176508', 'https://openalex.org/A5015080044']"
https://openalex.org/W2298588541,2016,86,"['https://openalex.org/A5048877432', 'https://openalex.org/A5082391569', 'https://openalex.org/A5075956753', 'https://openalex.org/A5110228068', 'https://openalex.org/A5007176508']"
https://openalex.org/W2040107208,2012,80,"['https://openalex.org/A5075956753', 'https://openalex.org/A5038550745', 'https://openalex.org/A5113974966', 'https://openalex.org/A5071523173']"
https://openalex.org/W2068689371,2014,72,"['https://openalex.org/A5075956753', 'https://openalex.org/A5011229206', 'https://openalex.org/A5048877432', 'https://openalex.org/A5007176508']"
https://openalex.org/W2305957822,2016,62,"['https://openalex.org/A5064296964', 'https://openalex.org/A5043639182', 'https://openalex.org/A5111367077', 'https://openalex.org/A5075956753']"
https://openalex.org/W3136588178,2021,41,"['https://openalex.org/A5057243118', 'https://openalex.org/A5075956753', 'https://openalex.org/A5077079119', 'https://openalex.org/A5071093940', 'https://openalex.org/A5007176508']"
https://openalex.org/W2962905570,2019,45,"['https://openalex.org/A5045339215', 'https://openalex.org/A5075956753']"
https://openalex.org/W3191705604,2021,37,"['https://openalex.org/A5043139004', 'https://openalex.org/A5075956753']"
https://openalex.org/W4309374134,2022,25,"['https://openalex.org/A5004432442', 'https://openalex.org/A5078963069', 'https://openalex.org/A5012874444', 'https://openalex.org/A5076126189', 'https://openalex.org/A5034265331', 'https://openalex.org/A5075956753', 'https://openalex.org/A5005096712']"
https://openalex.org/W2142616832,2012,49,"['https://openalex.org/A5075956753', 'https://openalex.org/A5080737186', 'https://openalex.org/A5022384526', 'https://openalex.org/A5086920790', 'https://openalex.org/A5012622155']"
https://openalex.org/W2952667233,2019,39,"['https://openalex.org/A5048750316', 'https://openalex.org/A5031334659', 'https://openalex.org/A5075956753']"
https://openalex.org/W2072645237,2014,37,"['https://openalex.org/A5075956753', 'https://openalex.org/A5080737186']"
https://openalex.org/W2746563878,2017,37,"['https://openalex.org/A5075956753', 'https://openalex.org/A5080737186']"
https://openalex.org/W2966968963,2019,30,"['https://openalex.org/A5011096384', 'https://openalex.org/A5075956753']"
https://openalex.org/W4294405950,2022,16,"['https://openalex.org/A5085314418', 'https://openalex.org/A5043639182', 'https://openalex.org/A5021812568', 'https://openalex.org/A5075956753']"
https://openalex.org/W2080083917,2014,32,"['https://openalex.org/A5064296964', 'https://openalex.org/A5102756489', 'https://openalex.org/A5013559230', 'https://openalex.org/A5075956753', 'https://openalex.org/A5115598991', 'https://openalex.org/A5011229206', 'https://openalex.org/A5109833231', 'https://openalex.org/A5073189960', 'https://openalex.org/A5007176508']"
https://openalex.org/W4394670186,2020,22,"['https://openalex.org/A5043139004', 'https://openalex.org/A5075956753']"
https://openalex.org/W2055976444,2013,23,"['https://openalex.org/A5066910344', 'https://openalex.org/A5080737186', 'https://openalex.org/A5083192963', 'https://openalex.org/A5075956753']"
https://openalex.org/W2280722976,2016,22,"['https://openalex.org/A5002391103', 'https://openalex.org/A5045980071', 'https://openalex.org/A5012622155', 'https://openalex.org/A5024303852', 'https://openalex.org/A5072913672', 'https://openalex.org/A5075956753']"
https://openalex.org/W1844628735,2014,21,"['https://openalex.org/A5013559230', 'https://openalex.org/A5064296964', 'https://openalex.org/A5102756489', 'https://openalex.org/A5011229206', 'https://openalex.org/A5075956753', 'https://openalex.org/A5115598991', 'https://openalex.org/A5109833231', 'https://openalex.org/A5073189960', 'https://openalex.org/A5007176508']"
https://openalex.org/W2479777890,2016,18,"['https://openalex.org/A5057243118', 'https://openalex.org/A5071093940', 'https://openalex.org/A5054642987', 'https://openalex.org/A5075956753', 'https://openalex.org/A5067958090', 'https://openalex.org/A5050472952', 'https://openalex.org/A5100721253', 'https://openalex.org/A5007176508']"
https://openalex.org/W3006189184,2020,16,"['https://openalex.org/A5033235308', 'https://openalex.org/A5108199181', 'https://openalex.org/A5032940156', 'https://openalex.org/A5022805935', 'https://openalex.org/A5004432442', 'https://openalex.org/A5090667058', 'https://openalex.org/A5075956753', 'https://openalex.org/A5005096712']"
https://openalex.org/W2800576549,2018,14,"['https://openalex.org/A5101579932', 'https://openalex.org/A5037256572', 'https://openalex.org/A5075956753', 'https://openalex.org/A5084485442', 'https://openalex.org/A5007176508']"
https://openalex.org/W149396756,2011,11,"['https://openalex.org/A5075069163', 'https://openalex.org/A5081026515', 'https://openalex.org/A5046709854', 'https://openalex.org/A5101602501', 'https://openalex.org/A5016957413', 'https://openalex.org/A5075956753']"
https://openalex.org/W2159558768,2013,261,"['https://openalex.org/A5031982402', 'https://openalex.org/A5102926876', 'https://openalex.org/A5056499434', 'https://openalex.org/A5081956768']"
https://openalex.org/W3125470894,2015,156,"['https://openalex.org/A5023764588', 'https://openalex.org/A5031982402', 'https://openalex.org/A5029549179', 'https://openalex.org/A5056499434']"
https://openalex.org/W2170036991,2015,126,"['https://openalex.org/A5102926876', 'https://openalex.org/A5031982402', 'https://openalex.org/A5081956768']"
https://openalex.org/W2169813353,2014,37,"['https://openalex.org/A5056499434', 'https://openalex.org/A5031982402', 'https://openalex.org/A5102926876']"
https://openalex.org/W2344334376,2016,26,"['https://openalex.org/A5014452879', 'https://openalex.org/A5003402328', 'https://openalex.org/A5031982402']"
https://openalex.org/W4205436559,2022,35,"['https://openalex.org/A5053572128', 'https://openalex.org/A5068713525', 'https://openalex.org/A5052285777', 'https://openalex.org/A5013849846']"
https://openalex.org/W2343647783,2010,85,"['https://openalex.org/A5051910920', 'https://openalex.org/A5068713525']"
https://openalex.org/W2346829478,2016,39,"['https://openalex.org/A5068713525', 'https://openalex.org/A5002552336']"
https://openalex.org/W2807211430,2019,21,"['https://openalex.org/A5091661935', 'https://openalex.org/A5029805143', 'https://openalex.org/A5036258938']"
https://openalex.org/W2766427402,2018,18,"['https://openalex.org/A5044971767', 'https://openalex.org/A5082461253', 'https://openalex.org/A5091661935', 'https://openalex.org/A5029805143', 'https://openalex.org/A5009958753']"
https://openalex.org/W2808625841,2018,11,"['https://openalex.org/A5091661935', 'https://openalex.org/A5029805143', 'https://openalex.org/A5022721007', 'https://openalex.org/A5082461253']"
https://openalex.org/W4367047167,2023,16,"['https://openalex.org/A5071310175', 'https://openalex.org/A5085368888', 'https://openalex.org/A5052541789', 'https://openalex.org/A5075790566', 'https://openalex.org/A5040437487']"
https://openalex.org/W3000025556,2020,58,"['https://openalex.org/A5077515904', 'https://openalex.org/A5062610763']"
https://openalex.org/W4240811499,2007,139,"['https://openalex.org/A5059877340', 'https://openalex.org/A5017773457', 'https://openalex.org/A5036204095', 'https://openalex.org/A5030796190', 'https://openalex.org/A5111427336', 'https://openalex.org/A5081787254']"
https://openalex.org/W1992795877,2006,44,['https://openalex.org/A5030796190']
https://openalex.org/W2069750355,2001,260,"['https://openalex.org/A5038411836', 'https://openalex.org/A5064881183', 'https://openalex.org/A5032953678', 'https://openalex.org/A5023369047', 'https://openalex.org/A5065691898']"
https://openalex.org/W2136583737,1995,249,"['https://openalex.org/A5032953678', 'https://openalex.org/A5012800797', 'https://openalex.org/A5081027280', 'https://openalex.org/A5055081645', 'https://openalex.org/A5103450287', 'https://openalex.org/A5065691898']"
https://openalex.org/W2065324764,2010,232,"['https://openalex.org/A5015289421', 'https://openalex.org/A5104477024', 'https://openalex.org/A5069864713', 'https://openalex.org/A5082762068', 'https://openalex.org/A5016788016', 'https://openalex.org/A5032953678']"
https://openalex.org/W1964749604,2014,162,"['https://openalex.org/A5015289421', 'https://openalex.org/A5069864713', 'https://openalex.org/A5064881183', 'https://openalex.org/A5109106292', 'https://openalex.org/A5048815995', 'https://openalex.org/A5104477024', 'https://openalex.org/A5016788016', 'https://openalex.org/A5062214025', 'https://openalex.org/A5032953678']"
https://openalex.org/W1963877274,2014,107,"['https://openalex.org/A5103021175', 'https://openalex.org/A5051592792', 'https://openalex.org/A5081599704', 'https://openalex.org/A5030840790', 'https://openalex.org/A5048450820', 'https://openalex.org/A5104477024', 'https://openalex.org/A5087751292', 'https://openalex.org/A5032953678', 'https://openalex.org/A5005856529']"
https://openalex.org/W1995853809,2008,122,"['https://openalex.org/A5109106292', 'https://openalex.org/A5064881183', 'https://openalex.org/A5069864713', 'https://openalex.org/A5048815995', 'https://openalex.org/A5057147612', 'https://openalex.org/A5077260036', 'https://openalex.org/A5032953678']"
https://openalex.org/W2095445102,2008,110,"['https://openalex.org/A5015289421', 'https://openalex.org/A5082762068', 'https://openalex.org/A5104477024', 'https://openalex.org/A5070249414', 'https://openalex.org/A5032953678']"
https://openalex.org/W2046781572,2015,54,"['https://openalex.org/A5033544906', 'https://openalex.org/A5048450820', 'https://openalex.org/A5011792196', 'https://openalex.org/A5050960968', 'https://openalex.org/A5060131080', 'https://openalex.org/A5032953678', 'https://openalex.org/A5037301494']"
https://openalex.org/W2587579530,2017,53,"['https://openalex.org/A5066272208', 'https://openalex.org/A5064881183', 'https://openalex.org/A5014155582', 'https://openalex.org/A5109210350', 'https://openalex.org/A5077260036', 'https://openalex.org/A5048815995', 'https://openalex.org/A5057147612', 'https://openalex.org/A5032953678']"
https://openalex.org/W3134552258,2021,33,"['https://openalex.org/A5013640400', 'https://openalex.org/A5089148674', 'https://openalex.org/A5021919572', 'https://openalex.org/A5088097701', 'https://openalex.org/A5030840790', 'https://openalex.org/A5005856529', 'https://openalex.org/A5032953678']"
https://openalex.org/W4367046701,2023,13,"['https://openalex.org/A5005533943', 'https://openalex.org/A5057029055', 'https://openalex.org/A5091858287', 'https://openalex.org/A5032953678', 'https://openalex.org/A5003213649']"
https://openalex.org/W2008363285,2013,53,"['https://openalex.org/A5084363896', 'https://openalex.org/A5047856419', 'https://openalex.org/A5108106346', 'https://openalex.org/A5069864713', 'https://openalex.org/A5032953678']"
https://openalex.org/W2157380833,2011,53,"['https://openalex.org/A5084363896', 'https://openalex.org/A5047856419', 'https://openalex.org/A5108106346', 'https://openalex.org/A5032953678']"
https://openalex.org/W3023902292,2020,37,"['https://openalex.org/A5031175167', 'https://openalex.org/A5049284253', 'https://openalex.org/A5081027280', 'https://openalex.org/A5001506542', 'https://openalex.org/A5019420426', 'https://openalex.org/A5061579679', 'https://openalex.org/A5032953678']"
https://openalex.org/W2621858830,2017,38,"['https://openalex.org/A5003213649', 'https://openalex.org/A5084466913', 'https://openalex.org/A5047643510', 'https://openalex.org/A5065692438', 'https://openalex.org/A5082358191', 'https://openalex.org/A5032953678', 'https://openalex.org/A5001647657']"
https://openalex.org/W2398384149,2016,26,"['https://openalex.org/A5047856419', 'https://openalex.org/A5104477024', 'https://openalex.org/A5084363896', 'https://openalex.org/A5032953678']"
https://openalex.org/W1976435343,1997,43,"['https://openalex.org/A5032953678', 'https://openalex.org/A5108193387', 'https://openalex.org/A5055081645', 'https://openalex.org/A5081027280', 'https://openalex.org/A5025779012', 'https://openalex.org/A5065691898']"
https://openalex.org/W2168414398,2000,40,"['https://openalex.org/A5032953678', 'https://openalex.org/A5109169286', 'https://openalex.org/A5042176271']"
https://openalex.org/W2112572528,2015,12,"['https://openalex.org/A5064881183', 'https://openalex.org/A5054699143', 'https://openalex.org/A5049335741', 'https://openalex.org/A5037997085', 'https://openalex.org/A5032953678']"
